Call ID,Date Time,Agent ID,Agent State,Call Type,Service,Answer Time,avg talking time,Call Fwd,FWD Agent,disconnected code,disconnect time,Survey Opted,Customer FB,resolved
CID-03223,2026-02-27T20:33:14Z,1011,0,2,3,45,356,Yes,1006.0,1,2026-02-27T20:39:55Z,No,,N
CID-03224,2026-02-11T02:21:20Z,1006,0,5,5,16,356,Yes,1012.0,1,2026-02-11T02:27:32Z,No,,Y
CID-03225,2026-02-02T06:17:44Z,1010,0,4,2,13,125,Yes,1014.0,1,2026-02-02T06:20:02Z,No,,N
CID-03226,2026-02-19T01:23:55Z,1004,0,1,4,54,303,Yes,1013.0,1,2026-02-19T01:29:52Z,No,,Y
CID-03227,2026-02-25T02:06:00Z,1004,0,2,4,48,396,Yes,1015.0,1,2026-02-25T02:13:24Z,No,,N
CID-03228,2026-02-27T00:17:52Z,1011,10,2,4,36,352,No,,1,2026-02-27T00:24:20Z,No,,Y
CID-03229,2026-02-24T01:28:51Z,1012,1,2,10,48,438,No,,1,2026-02-24T01:36:57Z,No,,N
CID-03230,2026-02-23T22:33:43Z,1012,0,2,1,54,339,Yes,1008.0,1,2026-02-23T22:40:16Z,No,,N
CID-03231,2026-02-07T04:09:36Z,1009,0,1,5,17,200,Yes,1014.0,1,2026-02-07T04:13:13Z,No,,Y
CID-03232,2026-02-28T01:17:27Z,1011,1,1,2,37,49,No,,1,2026-02-28T01:18:53Z,Yes,0.0,Y
CID-03233,2026-02-20T08:21:28Z,1012,0,2,10,60,497,Yes,1005.0,1,2026-02-20T08:30:45Z,No,,Y
CID-03234,2026-02-06T08:44:28Z,1012,0,4,5,15,154,Yes,1004.0,1,2026-02-06T08:47:17Z,No,,Y
CID-03235,2026-02-16T05:34:09Z,1005,0,4,5,15,177,Yes,1011.0,1,2026-02-16T05:37:21Z,Yes,4.0,N
CID-03236,2026-02-07T13:22:58Z,1005,3,2,2,60,72,No,,1,2026-02-07T13:25:10Z,No,,Y
CID-03237,2026-02-19T02:45:35Z,1004,0,2,1,18,319,Yes,1015.0,1,2026-02-19T02:51:12Z,Yes,3.0,Y
CID-03238,2026-02-07T10:30:53Z,1005,2,5,2,25,198,No,,1,2026-02-07T10:34:36Z,Yes,1.0,N
CID-03239,2026-02-11T10:22:41Z,1006,0,4,5,36,460,Yes,1005.0,1,2026-02-11T10:30:57Z,Yes,4.0,Y
CID-03240,2026-02-20T22:55:02Z,1009,4,1,5,32,399,No,,1,2026-02-20T23:02:13Z,No,,N
CID-03241,2026-02-13T22:54:18Z,1015,0,2,1,25,18,Yes,1010.0,57,2026-02-13T22:55:01Z,,,N
CID-03242,2026-02-25T08:31:32Z,1014,0,5,3,42,331,Yes,1003.0,1,2026-02-25T08:37:45Z,Yes,0.0,N
CID-03243,2026-02-17T05:18:55Z,1008,0,1,10,51,348,Yes,1014.0,1,2026-02-17T05:25:34Z,No,,Y
CID-03244,2026-02-09T21:29:38Z,1001,0,1,4,14,438,Yes,1006.0,1,2026-02-09T21:37:10Z,Yes,2.0,N
CID-03245,2026-02-24T18:16:50Z,1013,0,1,3,23,99,Yes,1006.0,1,2026-02-24T18:18:52Z,No,,N
CID-03246,2026-02-02T11:24:15Z,1004,1,5,2,23,133,No,,1,2026-02-02T11:26:51Z,Yes,4.0,N
CID-03247,2026-02-15T01:34:27Z,1005,0,4,1,19,335,Yes,1015.0,1,2026-02-15T01:40:21Z,No,,N
CID-03248,2026-02-04T03:57:28Z,1009,0,2,10,56,250,Yes,1014.0,1,2026-02-04T04:02:34Z,Yes,5.0,N
CID-03249,2026-02-06T18:06:19Z,1002,0,2,2,24,399,Yes,1007.0,1,2026-02-06T18:13:22Z,Yes,5.0,Y
CID-03250,2026-02-20T15:25:23Z,1006,0,4,3,19,58,Yes,1002.0,1,2026-02-20T15:26:40Z,Yes,3.0,N
CID-03251,2026-02-24T07:14:44Z,1011,2,4,1,56,348,No,,1,2026-02-24T07:21:28Z,No,,Y
CID-03252,2026-02-11T01:57:01Z,1012,13,1,5,33,18,No,,57,2026-02-11T01:57:52Z,,,N
CID-03253,2026-02-06T06:53:30Z,1014,1,4,2,29,9,No,,57,2026-02-06T06:54:08Z,,,Y
CID-03254,2026-02-15T13:58:18Z,1001,10,1,4,54,260,No,,1,2026-02-15T14:03:32Z,No,,N
CID-03255,2026-02-06T11:50:19Z,1003,9,5,3,38,236,No,,1,2026-02-06T11:54:53Z,Yes,0.0,N
CID-03256,2026-02-08T20:43:41Z,1015,0,4,4,17,490,Yes,1006.0,1,2026-02-08T20:52:08Z,Yes,5.0,Y
CID-03257,2026-02-16T22:50:50Z,1013,0,5,4,18,23,Yes,1009.0,57,2026-02-16T22:51:31Z,,,N
CID-03258,2026-02-23T06:23:45Z,1009,0,5,10,34,447,Yes,1015.0,1,2026-02-23T06:31:46Z,Yes,4.0,N
CID-03259,2026-02-26T23:34:03Z,1010,2,5,2,60,355,No,,1,2026-02-26T23:40:58Z,No,,Y
CID-03260,2026-02-23T05:23:14Z,1012,9,5,2,29,242,No,,1,2026-02-23T05:27:45Z,No,,N
CID-03261,2026-02-14T03:35:30Z,1006,0,4,4,13,76,Yes,1015.0,1,2026-02-14T03:36:59Z,Yes,0.0,N
CID-03262,2026-02-13T09:05:25Z,1010,0,5,10,37,111,Yes,1001.0,1,2026-02-13T09:07:53Z,No,,Y
CID-03263,2026-02-23T14:36:00Z,1011,0,5,4,16,89,Yes,1005.0,1,2026-02-23T14:37:45Z,No,,Y
CID-03264,2026-02-17T21:17:06Z,1006,1,1,5,53,87,No,,1,2026-02-17T21:19:26Z,No,,N
CID-03265,2026-02-23T01:32:54Z,1014,2,1,4,13,497,No,,1,2026-02-23T01:41:24Z,No,,Y
CID-03266,2026-02-10T00:05:49Z,1010,0,1,5,56,437,Yes,1014.0,1,2026-02-10T00:14:02Z,No,,Y
CID-03267,2026-02-23T14:24:27Z,1014,0,5,4,13,97,Yes,1001.0,1,2026-02-23T14:26:17Z,No,,Y
CID-03268,2026-02-27T04:17:26Z,1014,2,5,5,39,180,No,,1,2026-02-27T04:21:05Z,Yes,2.0,N
CID-03269,2026-02-15T03:38:02Z,1002,0,4,4,45,447,Yes,1012.0,1,2026-02-15T03:46:14Z,Yes,4.0,N
CID-03270,2026-02-10T23:02:52Z,1001,0,2,2,33,233,Yes,1007.0,1,2026-02-10T23:07:18Z,Yes,0.0,Y
CID-03271,2026-02-19T08:12:58Z,1002,2,5,3,57,119,No,,1,2026-02-19T08:15:54Z,Yes,2.0,Y
CID-03272,2026-02-17T03:17:34Z,1002,0,5,5,29,236,Yes,1013.0,1,2026-02-17T03:21:59Z,No,,Y
CID-03273,2026-02-08T14:56:21Z,1004,2,4,3,34,458,No,,1,2026-02-08T15:04:33Z,Yes,2.0,N
CID-03274,2026-02-24T22:50:57Z,1008,13,1,5,43,498,No,,1,2026-02-24T22:59:58Z,No,,N
CID-03275,2026-02-27T10:39:25Z,1010,0,4,4,15,174,Yes,1003.0,1,2026-02-27T10:42:34Z,No,,N
CID-03276,2026-02-27T16:13:23Z,1002,0,2,5,17,40,Yes,1006.0,1,2026-02-27T16:14:20Z,Yes,3.0,Y
CID-03277,2026-02-23T22:27:50Z,1010,2,2,2,48,345,No,,1,2026-02-23T22:34:23Z,No,,N
CID-03278,2026-02-15T15:05:18Z,1006,0,4,4,58,206,Yes,1003.0,1,2026-02-15T15:09:42Z,Yes,0.0,Y
CID-03279,2026-02-14T04:52:56Z,1001,0,1,3,27,72,Yes,1013.0,1,2026-02-14T04:54:35Z,Yes,1.0,Y
CID-03280,2026-02-19T20:38:29Z,1011,0,1,4,11,141,Yes,1007.0,1,2026-02-19T20:41:01Z,No,,N
CID-03281,2026-02-10T22:36:11Z,1008,1,4,3,47,423,No,,1,2026-02-10T22:44:01Z,No,,Y
CID-03282,2026-02-06T04:59:31Z,1003,0,2,1,28,280,Yes,1012.0,1,2026-02-06T05:04:39Z,Yes,1.0,Y
CID-03283,2026-02-08T06:39:09Z,1011,3,4,5,57,236,No,,1,2026-02-08T06:44:02Z,No,,N
CID-03284,2026-02-18T17:34:03Z,1010,13,4,2,10,325,No,,1,2026-02-18T17:39:38Z,Yes,5.0,Y
CID-03285,2026-02-19T02:33:51Z,1015,1,4,4,48,112,No,,1,2026-02-19T02:36:31Z,Yes,0.0,Y
CID-03286,2026-02-07T00:12:49Z,1002,0,2,5,40,306,Yes,1011.0,1,2026-02-07T00:18:35Z,No,,N
CID-03287,2026-02-09T02:49:02Z,1005,0,2,5,33,453,Yes,1015.0,1,2026-02-09T02:57:08Z,Yes,4.0,Y
CID-03288,2026-02-20T22:16:36Z,1002,0,1,10,25,342,Yes,1007.0,1,2026-02-20T22:22:43Z,Yes,2.0,N
CID-03289,2026-02-15T07:36:55Z,1003,0,2,10,54,196,Yes,1015.0,1,2026-02-15T07:41:05Z,Yes,2.0,N
CID-03290,2026-02-09T03:15:23Z,1003,0,1,3,20,364,Yes,1012.0,1,2026-02-09T03:21:47Z,Yes,3.0,Y
CID-03291,2026-02-04T18:14:29Z,1014,0,1,10,58,351,Yes,1009.0,1,2026-02-04T18:21:18Z,No,,Y
CID-03292,2026-02-15T11:52:12Z,1015,0,1,4,49,110,Yes,1005.0,1,2026-02-15T11:54:51Z,No,,Y
CID-03293,2026-02-14T04:23:51Z,1008,0,1,2,18,45,Yes,1012.0,1,2026-02-14T04:24:54Z,No,,N
CID-03294,2026-02-15T01:43:34Z,1011,1,1,2,58,249,No,,1,2026-02-15T01:48:41Z,Yes,0.0,Y
CID-03295,2026-02-17T03:06:51Z,1010,0,4,3,24,95,Yes,1012.0,1,2026-02-17T03:08:50Z,No,,Y
CID-03296,2026-02-17T18:29:03Z,1007,9,1,3,46,380,No,,1,2026-02-17T18:36:09Z,Yes,1.0,N
CID-03297,2026-02-10T14:06:42Z,1009,0,1,2,20,138,Yes,1001.0,1,2026-02-10T14:09:20Z,No,,Y
CID-03298,2026-02-25T15:49:10Z,1003,1,4,4,20,177,No,,1,2026-02-25T15:52:27Z,Yes,1.0,Y
CID-03299,2026-02-25T11:00:09Z,1002,10,1,3,23,251,No,,1,2026-02-25T11:04:43Z,Yes,2.0,Y
CID-03300,2026-02-12T20:56:13Z,1014,0,2,4,25,325,Yes,1009.0,1,2026-02-12T21:02:03Z,Yes,1.0,Y
CID-03301,2026-02-04T00:12:57Z,1002,0,4,2,52,277,Yes,1015.0,1,2026-02-04T00:18:26Z,Yes,2.0,N
CID-03302,2026-02-11T09:05:44Z,1013,0,5,5,38,6,Yes,1001.0,57,2026-02-11T09:06:28Z,,,N
CID-03303,2026-02-24T22:29:01Z,1005,0,5,4,20,347,Yes,1009.0,1,2026-02-24T22:35:08Z,No,,N
CID-03304,2026-02-09T07:05:30Z,1001,0,4,5,26,427,Yes,1015.0,1,2026-02-09T07:13:03Z,Yes,0.0,N
CID-03305,2026-02-07T14:54:30Z,1007,0,4,5,36,307,Yes,1005.0,1,2026-02-07T15:00:13Z,No,,N
CID-03306,2026-02-19T11:27:42Z,1010,0,2,2,42,143,Yes,1002.0,1,2026-02-19T11:30:47Z,No,,Y
CID-03307,2026-02-21T23:28:53Z,1013,0,2,5,28,351,Yes,1006.0,1,2026-02-21T23:35:12Z,Yes,3.0,Y
CID-03308,2026-02-11T20:54:17Z,1013,0,4,1,60,299,Yes,1006.0,1,2026-02-11T21:00:16Z,No,,N
CID-03309,2026-02-11T05:54:03Z,1009,0,1,10,35,8,Yes,1012.0,57,2026-02-11T05:54:46Z,,,N
CID-03310,2026-02-04T10:35:39Z,1007,0,5,2,23,164,Yes,1003.0,1,2026-02-04T10:38:46Z,Yes,0.0,N
CID-03311,2026-02-02T07:26:13Z,1007,0,1,3,46,40,Yes,1015.0,1,2026-02-02T07:27:39Z,No,,Y
CID-03312,2026-02-21T07:20:31Z,1006,0,2,4,47,389,Yes,1013.0,1,2026-02-21T07:27:47Z,Yes,4.0,Y
CID-03313,2026-02-17T11:45:07Z,1001,9,4,2,19,419,No,,1,2026-02-17T11:52:25Z,No,,N
CID-03314,2026-02-24T13:58:45Z,1004,4,4,2,51,455,No,,1,2026-02-24T14:07:11Z,Yes,0.0,Y
CID-03315,2026-02-13T09:14:34Z,1001,4,1,2,43,410,No,,1,2026-02-13T09:22:07Z,No,,N
CID-03316,2026-02-26T16:31:46Z,1015,0,4,3,35,355,Yes,1006.0,1,2026-02-26T16:38:16Z,No,,N
CID-03317,2026-02-25T09:38:17Z,1010,0,5,2,24,92,Yes,1001.0,1,2026-02-25T09:40:13Z,Yes,4.0,N
CID-03318,2026-02-06T16:16:09Z,1008,13,2,5,41,195,No,,1,2026-02-06T16:20:05Z,Yes,1.0,N
CID-03319,2026-02-13T23:15:06Z,1010,2,2,10,14,11,No,,57,2026-02-13T23:15:31Z,,,Y
CID-03320,2026-02-20T20:51:23Z,1011,0,5,10,49,303,Yes,1008.0,1,2026-02-20T20:57:15Z,Yes,2.0,N
CID-03321,2026-02-17T11:18:33Z,1003,2,1,5,29,461,No,,1,2026-02-17T11:26:43Z,No,,N
CID-03322,2026-02-09T06:18:51Z,1004,0,1,4,35,235,Yes,1015.0,1,2026-02-09T06:23:21Z,No,,Y
CID-03323,2026-02-18T20:43:14Z,1008,3,2,1,38,267,No,,1,2026-02-18T20:48:19Z,No,,Y
CID-03324,2026-02-13T14:19:03Z,1005,13,2,3,16,340,No,,1,2026-02-13T14:24:59Z,No,,N
CID-03325,2026-02-02T05:55:22Z,1008,0,5,2,39,449,Yes,1011.0,1,2026-02-02T06:03:30Z,No,,N
CID-03326,2026-02-14T14:44:06Z,1011,0,4,1,10,165,Yes,1003.0,1,2026-02-14T14:47:01Z,Yes,2.0,N
CID-03327,2026-02-10T15:47:25Z,1002,10,1,2,37,256,No,,1,2026-02-10T15:52:18Z,No,,N
CID-03328,2026-02-05T20:13:11Z,1001,0,5,5,28,175,Yes,1006.0,1,2026-02-05T20:16:34Z,No,,N
CID-03329,2026-02-08T12:30:56Z,1014,0,4,5,53,331,Yes,1004.0,1,2026-02-08T12:37:20Z,Yes,1.0,N
CID-03330,2026-02-06T22:00:18Z,1005,0,4,4,18,302,Yes,1006.0,1,2026-02-06T22:05:38Z,Yes,5.0,Y
CID-03331,2026-02-16T07:56:23Z,1011,1,1,10,53,458,No,,1,2026-02-16T08:04:54Z,Yes,3.0,Y
CID-03332,2026-02-22T17:52:23Z,1013,0,1,5,25,459,Yes,1009.0,1,2026-02-22T18:00:27Z,Yes,4.0,N
CID-03333,2026-02-28T00:00:30Z,1001,0,1,10,18,89,Yes,1013.0,1,2026-02-28T00:02:17Z,No,,N
CID-03334,2026-02-27T12:18:03Z,1015,0,4,10,50,100,Yes,1001.0,1,2026-02-27T12:20:33Z,Yes,5.0,N
CID-03335,2026-02-22T07:48:52Z,1014,3,5,5,10,463,No,,1,2026-02-22T07:56:45Z,No,,N
CID-03336,2026-02-23T12:38:17Z,1010,0,2,10,48,249,Yes,1005.0,1,2026-02-23T12:43:14Z,No,,N
CID-03337,2026-02-07T06:14:48Z,1004,0,1,10,47,418,Yes,1011.0,1,2026-02-07T06:22:33Z,Yes,0.0,Y
CID-03338,2026-02-08T01:23:21Z,1009,0,2,4,45,67,Yes,1015.0,1,2026-02-08T01:25:13Z,Yes,4.0,N
CID-03339,2026-02-24T10:25:37Z,1009,0,1,3,11,166,Yes,1005.0,1,2026-02-24T10:28:34Z,No,,N
CID-03340,2026-02-07T23:12:18Z,1010,9,5,10,21,342,No,,1,2026-02-07T23:18:21Z,Yes,0.0,N
CID-03341,2026-02-26T00:23:28Z,1002,0,2,1,14,491,Yes,1012.0,1,2026-02-26T00:31:53Z,No,,Y
CID-03342,2026-02-08T02:06:46Z,1001,0,4,10,28,199,Yes,1011.0,1,2026-02-08T02:10:33Z,No,,Y
CID-03343,2026-02-11T14:14:22Z,1010,0,4,5,38,314,Yes,1005.0,1,2026-02-11T14:20:14Z,Yes,1.0,Y
CID-03344,2026-02-08T09:17:47Z,1009,0,5,4,47,210,Yes,1004.0,1,2026-02-08T09:22:04Z,No,,Y
CID-03345,2026-02-24T07:28:43Z,1011,4,1,2,26,335,No,,1,2026-02-24T07:34:44Z,Yes,2.0,N
CID-03346,2026-02-03T11:17:37Z,1007,0,1,10,30,39,Yes,1001.0,1,2026-02-03T11:18:46Z,No,,Y
CID-03347,2026-02-20T04:40:12Z,1008,0,5,5,13,160,Yes,1012.0,1,2026-02-20T04:43:05Z,No,,N
CID-03348,2026-02-03T08:15:11Z,1005,4,1,10,26,50,No,,1,2026-02-03T08:16:27Z,Yes,0.0,Y
CID-03349,2026-02-17T16:04:03Z,1010,9,1,1,40,343,No,,1,2026-02-17T16:10:26Z,No,,N
CID-03350,2026-02-15T10:08:03Z,1014,0,1,3,38,239,Yes,1001.0,1,2026-02-15T10:12:40Z,Yes,4.0,N
CID-03351,2026-02-14T08:19:33Z,1003,10,2,5,18,435,No,,1,2026-02-14T08:27:06Z,Yes,0.0,N
CID-03352,2026-02-24T11:32:03Z,1008,0,4,2,59,307,Yes,1005.0,1,2026-02-24T11:38:09Z,Yes,5.0,Y
CID-03353,2026-02-22T01:00:42Z,1001,0,1,2,44,440,Yes,1014.0,1,2026-02-22T01:08:46Z,Yes,4.0,Y
CID-03354,2026-02-15T23:00:53Z,1009,13,2,3,38,136,No,,1,2026-02-15T23:03:47Z,Yes,0.0,N
CID-03355,2026-02-07T05:06:59Z,1004,0,4,4,46,370,Yes,1012.0,1,2026-02-07T05:13:55Z,Yes,3.0,Y
CID-03356,2026-02-12T03:52:44Z,1007,0,4,3,35,204,Yes,1014.0,1,2026-02-12T03:56:43Z,No,,Y
CID-03357,2026-02-09T21:58:00Z,1015,0,1,10,44,349,Yes,1010.0,1,2026-02-09T22:04:33Z,No,,N
CID-03358,2026-02-09T13:42:58Z,1014,0,5,1,32,350,Yes,1003.0,1,2026-02-09T13:49:20Z,No,,N
CID-03359,2026-02-18T06:57:27Z,1014,1,4,1,27,490,No,,1,2026-02-18T07:06:04Z,Yes,2.0,N
CID-03360,2026-02-01T01:23:21Z,1007,0,4,4,28,42,Yes,1012.0,1,2026-02-01T01:24:31Z,Yes,2.0,N
CID-03361,2026-02-19T17:35:28Z,1011,0,4,5,33,313,Yes,1007.0,1,2026-02-19T17:41:14Z,No,,N
CID-03362,2026-02-05T15:42:02Z,1011,0,1,3,24,74,Yes,1001.0,1,2026-02-05T15:43:40Z,Yes,1.0,Y
CID-03363,2026-02-26T10:29:44Z,1011,0,5,2,40,158,Yes,1003.0,1,2026-02-26T10:33:02Z,Yes,4.0,N
CID-03364,2026-02-15T16:18:35Z,1012,0,1,3,30,37,Yes,1007.0,1,2026-02-15T16:19:42Z,Yes,5.0,Y
CID-03365,2026-02-25T02:22:19Z,1010,0,2,10,36,24,Yes,1013.0,57,2026-02-25T02:23:19Z,,,Y
CID-03366,2026-02-06T01:18:49Z,1004,0,2,3,49,496,Yes,1012.0,1,2026-02-06T01:27:54Z,Yes,1.0,Y
CID-03367,2026-02-08T02:16:53Z,1007,0,5,10,16,306,Yes,1015.0,1,2026-02-08T02:22:15Z,Yes,4.0,N
CID-03368,2026-02-11T22:29:36Z,1015,0,1,10,27,264,Yes,1006.0,1,2026-02-11T22:34:27Z,Yes,2.0,N
CID-03369,2026-02-20T10:21:59Z,1008,0,2,1,45,235,Yes,1002.0,1,2026-02-20T10:26:39Z,No,,Y
CID-03370,2026-02-07T17:36:37Z,1008,13,1,1,53,26,No,,57,2026-02-07T17:37:56Z,,,Y
CID-03371,2026-02-22T23:23:56Z,1009,9,4,2,57,248,No,,1,2026-02-22T23:29:01Z,No,,Y
CID-03372,2026-02-03T03:37:54Z,1001,0,1,3,39,398,Yes,1015.0,1,2026-02-03T03:45:11Z,Yes,4.0,Y
CID-03373,2026-02-20T08:46:04Z,1002,2,5,5,23,39,No,,1,2026-02-20T08:47:06Z,Yes,0.0,Y
CID-03374,2026-02-09T08:48:55Z,1002,4,1,4,40,304,No,,1,2026-02-09T08:54:39Z,No,,Y
CID-03375,2026-02-13T05:03:28Z,1011,13,4,3,60,89,No,,1,2026-02-13T05:05:57Z,Yes,4.0,N
CID-03376,2026-02-26T00:37:34Z,1012,1,1,2,49,327,No,,1,2026-02-26T00:43:50Z,Yes,3.0,N
CID-03377,2026-02-04T04:20:49Z,1011,3,1,1,50,377,No,,1,2026-02-04T04:27:56Z,No,,Y
CID-03378,2026-02-21T17:51:38Z,1015,0,2,1,19,255,Yes,1009.0,1,2026-02-21T17:56:12Z,No,,Y
CID-03379,2026-02-12T05:13:25Z,1015,2,5,1,17,64,No,,1,2026-02-12T05:14:46Z,No,,N
CID-03380,2026-02-22T17:07:46Z,1001,0,1,1,15,196,Yes,1008.0,1,2026-02-22T17:11:17Z,No,,N
CID-03381,2026-02-13T09:09:53Z,1006,0,5,4,23,351,Yes,1003.0,1,2026-02-13T09:16:07Z,Yes,1.0,N
CID-03382,2026-02-21T10:26:28Z,1013,0,2,2,44,174,Yes,1004.0,1,2026-02-21T10:30:06Z,Yes,1.0,N
CID-03383,2026-02-16T22:18:48Z,1006,13,5,3,50,371,No,,1,2026-02-16T22:25:49Z,Yes,4.0,Y
CID-03384,2026-02-02T20:52:13Z,1008,3,4,2,17,274,No,,1,2026-02-02T20:57:04Z,No,,N
CID-03385,2026-02-19T11:14:39Z,1003,10,1,5,54,487,No,,1,2026-02-19T11:23:40Z,Yes,1.0,Y
CID-03386,2026-02-16T16:49:15Z,1001,0,5,4,47,159,Yes,1008.0,1,2026-02-16T16:52:41Z,Yes,3.0,N
CID-03387,2026-02-21T20:54:24Z,1001,0,4,4,52,396,Yes,1006.0,1,2026-02-21T21:01:52Z,No,,N
CID-03388,2026-02-24T04:20:05Z,1003,0,4,3,20,60,Yes,1011.0,1,2026-02-24T04:21:25Z,No,,Y
CID-03389,2026-02-21T14:33:26Z,1001,4,5,10,33,187,No,,1,2026-02-21T14:37:06Z,No,,Y
CID-03390,2026-02-18T21:41:25Z,1001,0,1,4,56,339,Yes,1008.0,1,2026-02-18T21:48:00Z,No,,N
CID-03391,2026-02-20T06:11:37Z,1009,0,2,4,28,460,Yes,1012.0,1,2026-02-20T06:19:45Z,No,,Y
CID-03392,2026-02-11T19:12:10Z,1003,0,4,1,27,261,Yes,1008.0,1,2026-02-11T19:16:58Z,Yes,2.0,Y
CID-03393,2026-02-05T03:29:17Z,1001,0,4,3,55,310,Yes,1013.0,1,2026-02-05T03:35:22Z,No,,N
CID-03394,2026-02-19T05:56:31Z,1007,0,2,1,33,72,Yes,1014.0,1,2026-02-19T05:58:16Z,No,,Y
CID-03395,2026-02-11T04:55:59Z,1006,0,1,4,27,222,Yes,1015.0,1,2026-02-11T05:00:08Z,Yes,0.0,Y
CID-03396,2026-02-10T18:09:40Z,1006,13,4,4,49,297,No,,1,2026-02-10T18:15:26Z,No,,N
CID-03397,2026-02-17T05:43:50Z,1014,2,4,5,57,208,No,,1,2026-02-17T05:48:15Z,No,,Y
CID-03398,2026-02-03T23:33:34Z,1013,0,1,5,40,237,Yes,1006.0,1,2026-02-03T23:38:11Z,Yes,3.0,N
CID-03399,2026-02-05T01:43:43Z,1006,0,5,4,29,256,Yes,1014.0,1,2026-02-05T01:48:28Z,No,,N
CID-03400,2026-02-09T05:48:31Z,1008,0,4,2,45,287,Yes,1013.0,1,2026-02-09T05:54:03Z,Yes,3.0,N
CID-03401,2026-02-08T06:09:31Z,1015,1,4,2,59,309,No,,1,2026-02-08T06:15:39Z,No,,Y
CID-03402,2026-02-14T05:00:10Z,1003,0,4,3,49,236,Yes,1012.0,1,2026-02-14T05:04:55Z,No,,N
CID-03403,2026-02-26T15:51:37Z,1014,0,5,10,27,152,Yes,1001.0,1,2026-02-26T15:54:36Z,No,,Y
CID-03404,2026-02-15T08:01:44Z,1009,0,2,5,27,58,Yes,1004.0,1,2026-02-15T08:03:09Z,No,,Y
CID-03405,2026-02-17T11:57:15Z,1013,0,4,10,43,397,Yes,1003.0,1,2026-02-17T12:04:35Z,Yes,5.0,N
CID-03406,2026-02-01T18:07:14Z,1009,2,1,1,42,395,No,,1,2026-02-01T18:14:31Z,Yes,1.0,Y
CID-03407,2026-02-24T03:35:15Z,1004,0,4,1,32,383,Yes,1014.0,1,2026-02-24T03:42:10Z,No,,Y
CID-03408,2026-02-22T20:56:09Z,1004,0,5,3,27,404,Yes,1009.0,1,2026-02-22T21:03:20Z,No,,N
CID-03409,2026-02-22T11:03:42Z,1013,0,4,2,19,395,Yes,1005.0,1,2026-02-22T11:10:36Z,Yes,4.0,N
CID-03410,2026-02-08T02:56:13Z,1001,0,5,5,10,248,Yes,1014.0,1,2026-02-08T03:00:31Z,Yes,5.0,N
CID-03411,2026-02-09T01:20:57Z,1013,2,5,2,49,491,No,,1,2026-02-09T01:29:57Z,Yes,3.0,Y
CID-03412,2026-02-27T23:42:20Z,1005,0,1,4,53,272,Yes,1006.0,1,2026-02-27T23:47:45Z,Yes,4.0,Y
CID-03413,2026-02-24T12:07:36Z,1006,0,4,4,36,358,Yes,1001.0,1,2026-02-24T12:14:10Z,Yes,3.0,N
CID-03414,2026-02-14T20:28:47Z,1015,0,4,3,12,321,Yes,1010.0,1,2026-02-14T20:34:20Z,Yes,1.0,N
CID-03415,2026-02-17T15:49:54Z,1002,9,2,2,26,125,No,,1,2026-02-17T15:52:25Z,No,,Y
CID-03416,2026-02-01T22:36:40Z,1002,0,2,1,12,170,Yes,1007.0,1,2026-02-01T22:39:42Z,No,,Y
CID-03417,2026-02-10T12:42:22Z,1011,0,5,1,24,157,Yes,1005.0,1,2026-02-10T12:45:23Z,No,,N
CID-03418,2026-02-09T17:33:16Z,1003,0,4,10,51,136,Yes,1009.0,1,2026-02-09T17:36:23Z,No,,Y
CID-03419,2026-02-28T01:15:30Z,1012,13,2,5,24,252,No,,1,2026-02-28T01:20:06Z,Yes,2.0,Y
CID-03420,2026-02-23T21:23:52Z,1014,0,4,5,26,448,Yes,1007.0,1,2026-02-23T21:31:46Z,Yes,1.0,N
CID-03421,2026-02-12T07:40:23Z,1001,0,2,3,14,321,Yes,1011.0,1,2026-02-12T07:45:58Z,No,,N
CID-03422,2026-02-02T16:36:58Z,1009,4,5,3,26,45,No,,1,2026-02-02T16:38:09Z,No,,N
CID-03423,2026-02-12T08:57:54Z,1013,0,1,4,59,412,Yes,1005.0,1,2026-02-12T09:05:45Z,Yes,5.0,Y
CID-03424,2026-02-07T22:43:36Z,1003,0,1,1,33,77,Yes,1008.0,1,2026-02-07T22:45:26Z,No,,N
CID-03425,2026-02-07T05:50:40Z,1006,0,1,1,29,135,Yes,1014.0,1,2026-02-07T05:53:24Z,No,,Y
CID-03426,2026-02-13T18:39:10Z,1009,1,1,10,45,315,No,,1,2026-02-13T18:45:10Z,Yes,0.0,Y
CID-03427,2026-02-09T00:03:55Z,1004,0,2,4,30,75,Yes,1011.0,1,2026-02-09T00:05:40Z,Yes,4.0,N
CID-03428,2026-02-07T09:04:55Z,1014,0,4,10,17,392,Yes,1004.0,1,2026-02-07T09:11:44Z,Yes,4.0,Y
CID-03429,2026-02-18T19:56:32Z,1009,1,2,3,11,85,No,,1,2026-02-18T19:58:08Z,No,,N
CID-03430,2026-02-01T02:20:33Z,1007,0,2,2,33,51,Yes,1015.0,1,2026-02-01T02:21:57Z,Yes,5.0,Y
CID-03431,2026-02-07T18:23:12Z,1010,13,2,1,25,112,No,,1,2026-02-07T18:25:29Z,No,,N
CID-03432,2026-02-01T23:44:38Z,1004,0,4,4,54,161,Yes,1010.0,1,2026-02-01T23:48:13Z,No,,N
CID-03433,2026-02-26T19:31:24Z,1015,0,2,1,24,312,Yes,1009.0,1,2026-02-26T19:37:00Z,Yes,5.0,Y
